mes_inicio;provincia_origen;provincia_destino;viajes;viajeros;edicion
2022-10;Neuqu‚n;Buenos Aires;13;23;previaje 2
2022-10;Neuqu‚n;Chubut;7;17;previaje 2
2022-10;Neuqu‚n;Ciudad Aut¢noma de Buenos Aires;60;134;previaje 2
2022-10;Neuqu‚n;C¢rdoba;5;12;previaje 2
2022-10;Neuqu‚n;Misiones;20;75;previaje 2
2022-10;Neuqu‚n;Salta;8;24;previaje 2
2022-10;Neuqu‚n;Santa Cruz;5;12;previaje 2
2022-10;Neuqu‚n;Tierra del Fuego, Ant rtida e Islas del Atl ntico Sur;6;13;previaje 2
2022-10;R¡o Negro;Buenos Aires;17;29;previaje 2
2022-10;R¡o Negro;Chubut;6;18;previaje 2
2022-10;R¡o Negro;Ciudad Aut¢noma de Buenos Aires;48;101;previaje 2
2022-10;R¡o Negro;C¢rdoba;14;26;previaje 2
2022-10;R¡o Negro;La Rioja;4;4;previaje 2
2022-10;R¡o Negro;Mendoza;13;17;previaje 2
2022-10;R¡o Negro;Misiones;15;49;previaje 2
2022-10;R¡o Negro;R¡o Negro;13;33;previaje 2
2022-10;R¡o Negro;Salta;9;26;previaje 2
2022-10;R¡o Negro;Santa Cruz;8;22;previaje 2
2022-10;R¡o Negro;Santa Fe;5;8;previaje 2
2022-10;R¡o Negro;Tierra del Fuego, Ant rtida e Islas del Atl ntico Sur;6;15;previaje 2
2022-10;Salta;Buenos Aires;39;80;previaje 2
2022-10;Salta;Chubut;18;45;previaje 2
2022-10;Salta;Ciudad Aut¢noma de Buenos Aires;137;286;previaje 2
2022-10;Salta;C¢rdoba;13;25;previaje 2
2022-10;Salta;Jujuy;8;49;previaje 2
2022-10;Salta;Mendoza;4;8;previaje 2
2022-10;Salta;Misiones;6;25;previaje 2
2022-10;Salta;Neuqu‚n;5;15;previaje 2
2022-10;Salta;R¡o Negro;11;26;previaje 2
2022-10;Salta;Salta;9;49;previaje 2
2022-10;Salta;Tierra del Fuego, Ant rtida e Islas del Atl ntico Sur;4;15;previaje 2
2022-10;San Juan;Buenos Aires;32;76;previaje 2
2022-10;San Juan;Catamarca;4;8;previaje 2
2022-10;San Juan;Chubut;11;66;previaje 2
2022-10;San Juan;Ciudad Aut¢noma de Buenos Aires;121;296;previaje 2
2022-10;San Juan;La Rioja;6;12;previaje 2
2022-10;San Juan;Mendoza;6;36;previaje 2
2022-10;San Juan;R¡o Negro;24;47;previaje 2
2022-10;San Juan;San Juan;3;6;previaje 2
2022-10;San Juan;Santa Cruz;11;27;previaje 2
2022-10;San Juan;Tierra del Fuego, Ant rtida e Islas del Atl ntico Sur;11;26;previaje 2
2022-10;San Luis;Buenos Aires;7;15;previaje 2
2022-10;San Luis;Chubut;3;12;previaje 2
2022-10;San Luis;Ciudad Aut¢noma de Buenos Aires;15;36;previaje 2
2022-10;San Luis;C¢rdoba;53;104;previaje 2
2022-10;San Luis;R¡o Negro;15;42;previaje 2
2022-10;Santa Cruz;Buenos Aires;5;9;previaje 2
2022-10;Santa Cruz;Ciudad Aut¢noma de Buenos Aires;19;30;previaje 2
2022-10;Santa Cruz;Jujuy;3;7;previaje 2
2022-10;Santa Cruz;Santa Cruz;7;22;previaje 2
2022-10;Santa Cruz;Tierra del Fuego, Ant rtida e Islas del Atl ntico Sur;7;14;previaje 2
2022-10;Santa Fe;Buenos Aires;19;45;previaje 2
2022-10;Santa Fe;Chubut;97;247;previaje 2
2022-10;Santa Fe;Ciudad Aut¢noma de Buenos Aires;57;141;previaje 2
2022-10;Santa Fe;C¢rdoba;648;1267;previaje 2
2022-10;Santa Fe;Jujuy;7;16;previaje 2
2022-10;Santa Fe;Mendoza;142;316;previaje 2
2022-10;Santa Fe;Misiones;55;182;previaje 2
2022-10;Santa Fe;Neuqu‚n;19;60;previaje 2
2022-10;Santa Fe;R¡o Negro;286;631;previaje 2
2022-10;Santa Fe;Salta;54;183;previaje 2
2022-10;Santa Fe;Santa Cruz;91;237;previaje 2
2022-10;Santa Fe;Santa Fe;14;27;previaje 2
2022-10;Santa Fe;Tierra del Fuego, Ant rtida e Islas del Atl ntico Sur;103;271;previaje 2
2022-10;Santiago del Estero;Buenos Aires;4;6;previaje 2
2022-10;Santiago del Estero;Ciudad Aut¢noma de Buenos Aires;39;102;previaje 2
2022-10;Santiago del Estero;Santa Cruz;7;17;previaje 2
2022-10;Santiago del Estero;Tierra del Fuego, Ant rtida e Islas del Atl ntico Sur;10;27;previaje 2
2022-10;Tierra del Fuego, Ant rtida e Islas del Atl ntico Sur;Buenos Aires;14;24;previaje 2
2022-10;Tierra del Fuego, Ant rtida e Islas del Atl ntico Sur;Chaco;9;25;previaje 2
2022-10;Tierra del Fuego, Ant rtida e Islas del Atl ntico Sur;Ciudad Aut¢noma de Buenos Aires;57;112;previaje 2
2022-10;Tierra del Fuego, Ant rtida e Islas del Atl ntico Sur;C¢rdoba;19;36;previaje 2
2022-10;Tierra del Fuego, Ant rtida e Islas del Atl ntico Sur;Mendoza;4;7;previaje 2
2022-10;Tierra del Fuego, Ant rtida e Islas del Atl ntico Sur;Misiones;3;4;previaje 2
2022-10;Tierra del Fuego, Ant rtida e Islas del Atl ntico Sur;Salta;6;16;previaje 2
2022-10;Tierra del Fuego, Ant rtida e Islas del Atl ntico Sur;Santa Cruz;12;35;previaje 2
2022-10;Tierra del Fuego, Ant rtida e Islas del Atl ntico Sur;Tierra del Fuego, Ant rtida e Islas del Atl ntico Sur;6;14;previaje 2
2022-10;Tucum n;Buenos Aires;52;127;previaje 2
2022-10;Tucum n;Chubut;5;12;previaje 2
2022-10;Tucum n;Ciudad Aut¢noma de Buenos Aires;197;452;previaje 2
2022-10;Tucum n;C¢rdoba;11;17;previaje 2
2022-10;Tucum n;Neuqu‚n;4;29;previaje 2
2022-10;Tucum n;R¡o Negro;19;70;previaje 2
2022-10;Tucum n;Salta;13;31;previaje 2
2022-10;Tucum n;Santa Cruz;25;52;previaje 2
2022-10;Tucum n;Tierra del Fuego, Ant rtida e Islas del Atl ntico Sur;14;28;previaje 2
2022-11;Buenos Aires;Buenos Aires;832;1784;previaje 2
2022-11;Buenos Aires;Chubut;37;83;previaje 2
2022-11;Buenos Aires;Ciudad Aut¢noma de Buenos Aires;15;38;previaje 2
2022-11;Buenos Aires;C¢rdoba;441;1006;previaje 2
2022-11;Buenos Aires;Corrientes;6;20;previaje 2
2022-11;Buenos Aires;Entre R¡os;178;452;previaje 2
2022-11;Buenos Aires;Jujuy;22;45;previaje 2
2022-11;Buenos Aires;Mendoza;147;371;previaje 2
2022-11;Buenos Aires;Misiones;71;221;previaje 2
2022-11;Buenos Aires;Neuqu‚n;63;153;previaje 2
2022-11;Buenos Aires;R¡o Negro;209;485;previaje 2
2022-11;Buenos Aires;Salta;33;66;previaje 2
2022-11;Buenos Aires;San Juan;5;9;previaje 2
2022-11;Buenos Aires;San Luis;7;21;previaje 2
2022-11;Buenos Aires;Santa Cruz;246;583;previaje 2
2022-11;Buenos Aires;Tierra del Fuego, Ant rtida e Islas del Atl ntico Sur;189;427;previaje 2
2022-11;Buenos Aires;Tucum n;5;9;previaje 2
2022-11;Chaco;Chubut;3;6;previaje 2
2022-11;Chaco;C¢rdoba;183;365;previaje 2
2022-11;Chubut;Ciudad Aut¢noma de Buenos Aires;9;21;previaje 2
2022-11;Chubut;Misiones;3;6;previaje 2
2022-11;Ciudad Aut¢noma de Buenos Aires;Buenos Aires;321;702;previaje 2
2022-11;Ciudad Aut¢noma de Buenos Aires;Chubut;60;143;previaje 2
2022-11;Ciudad Aut¢noma de Buenos Aires;Ciudad Aut¢noma de Buenos Aires;24;51;previaje 2
2022-11;Ciudad Aut¢noma de Buenos Aires;C¢rdoba;1242;2318;previaje 2
2022-11;Ciudad Aut¢noma de Buenos Aires;Corrientes;4;4;previaje 2
2022-11;Ciudad Aut¢noma de Buenos Aires;Entre R¡os;131;276;previaje 2
2022-11;Ciudad Aut¢noma de Buenos Aires;Jujuy;22;48;previaje 2
2022-11;Ciudad Aut¢noma de Buenos Aires;Mendoza;155;340;previaje 2
2022-11;Ciudad Aut¢noma de Buenos Aires;Misiones;56;168;previaje 2
2022-11;Ciudad Aut¢noma de Buenos Aires;Neuqu‚n;62;128;previaje 2
2022-11;Ciudad Aut¢noma de Buenos Aires;R¡o Negro;166;403;previaje 2
2022-11;Ciudad Aut¢noma de Buenos Aires;Salta;44;111;previaje 2
2022-11;Ciudad Aut¢noma de Buenos Aires;San Juan;3;6;previaje 2
2022-11;Ciudad Aut¢noma de Buenos Aires;San Luis;3;7;previaje 2
2022-11;Ciudad Aut¢noma de Buenos Aires;Santa Cruz;212;483;previaje 2
2022-11;Ciudad Aut¢noma de Buenos Aires;Santiago del Estero;7;38;previaje 2
2022-11;Ciudad Aut¢noma de Buenos Aires;Tierra del Fuego, Ant rtida e Islas del Atl ntico Sur;123;287;previaje 2
2022-11;Ciudad Aut¢noma de Buenos Aires;Tucum n;9;17;previaje 2
2022-11;C¢rdoba;Buenos Aires;246;458;previaje 2
2022-11;C¢rdoba;Chubut;3;6;previaje 2
2022-11;C¢rdoba;Ciudad Aut¢noma de Buenos Aires;26;55;previaje 2
2022-11;C¢rdoba;C¢rdoba;338;666;previaje 2
2022-11;C¢rdoba;Mendoza;3;8;previaje 2
2022-11;C¢rdoba;Misiones;15;45;previaje 2
2022-11;C¢rdoba;Neuqu‚n;7;20;previaje 2
2022-11;C¢rdoba;R¡o Negro;1043;1817;previaje 2
2022-11;C¢rdoba;Santa Cruz;68;163;previaje 2
2022-11;C¢rdoba;Santa Fe;3;6;previaje 2
2022-11;C¢rdoba;Tierra del Fuego, Ant rtida e Islas del Atl ntico Sur;53;119;previaje 2
2022-11;Corrientes;Ciudad Aut¢noma de Buenos Aires;6;7;previaje 2
2022-11;Corrientes;C¢rdoba;22;44;previaje 2
2022-11;Corrientes;R¡o Negro;3;5;previaje 2
2022-11;Entre R¡os;Buenos Aires;4;5;previaje 2
2022-11;Entre R¡os;Ciudad Aut¢noma de Buenos Aires;5;15;previaje 2
2022-11;Entre R¡os;C¢rdoba;195;398;previaje 2
2022-11;Entre R¡os;Entre R¡os;10;25;previaje 2
2022-11;Entre R¡os;Mendoza;4;10;previaje 2
2022-11;Entre R¡os;Neuqu‚n;3;7;previaje 2
2022-11;Entre R¡os;R¡o Negro;9;33;previaje 2
2022-11;Entre R¡os;Salta;13;46;previaje 2
2022-11;Entre R¡os;Santa Cruz;5;10;previaje 2
2022-11;Entre R¡os;Tierra del Fuego, Ant rtida e Islas del Atl ntico Sur;7;15;previaje 2
2022-11;Formosa;C¢rdoba;5;12;previaje 2
2022-11;Jujuy;C¢rdoba;4;7;previaje 2
2022-11;La Pampa;Ciudad Aut¢noma de Buenos Aires;4;4;previaje 2
2022-11;La Pampa;Santa Cruz;6;10;previaje 2
2022-11;La Pampa;Tierra del Fuego, Ant rtida e Islas del Atl ntico Sur;4;10;previaje 2
2022-11;Mendoza;Buenos Aires;8;14;previaje 2
2022-11;Mendoza;Chubut;4;9;previaje 2
2022-11;Mendoza;Ciudad Aut¢noma de Buenos Aires;17;27;previaje 2
2022-11;Mendoza;Neuqu‚n;9;24;previaje 2
2022-11;Mendoza;R¡o Negro;500;1009;previaje 2
2022-11;Mendoza;Santa Cruz;25;78;previaje 2
2022-11;Mendoza;Tierra del Fuego, Ant rtida e Islas del Atl ntico Sur;34;68;previaje 2
2022-11;Misiones;C¢rdoba;9;15;previaje 2
2022-11;Misiones;R¡o Negro;6;12;previaje 2
2022-11;Misiones;Santa Cruz;5;9;previaje 2
2022-11;Misiones;Tierra del Fuego, Ant rtida e Islas del Atl ntico Sur;5;9;previaje 2
2022-11;Neuqu‚n;Chubut;19;45;previaje 2
2022-11;Neuqu‚n;Ciudad Aut¢noma de Buenos Aires;17;24;previaje 2
2022-11;Neuqu‚n;C¢rdoba;15;33;previaje 2
2022-11;Neuqu‚n;R¡o Negro;7;16;previaje 2
2022-11;R¡o Negro;Buenos Aires;104;188;previaje 2
2022-11;R¡o Negro;Ciudad Aut¢noma de Buenos Aires;24;45;previaje 2
2022-11;R¡o Negro;C¢rdoba;16;27;previaje 2
2022-11;R¡o Negro;Jujuy;3;9;previaje 2
2022-11;R¡o Negro;Neuqu‚n;3;9;previaje 2
2022-11;R¡o Negro;R¡o Negro;5;13;previaje 2
2022-11;R¡o Negro;Santa Cruz;3;4;previaje 2
2022-11;Salta;Ciudad Aut¢noma de Buenos Aires;8;12;previaje 2
2022-11;Salta;Neuqu‚n;3;9;previaje 2
2022-11;Salta;R¡o Negro;3;7;previaje 2
2022-11;San Juan;Ciudad Aut¢noma de Buenos Aires;4;8;previaje 2
2022-11;San Luis;C¢rdoba;19;46;previaje 2
2022-11;San Luis;R¡o Negro;3;5;previaje 2
2022-11;San Luis;Santa Cruz;3;6;previaje 2
2022-11;Santa Cruz;Buenos Aires;3;6;previaje 2
2022-11;Santa Cruz;Ciudad Aut¢noma de Buenos Aires;8;11;previaje 2
2022-11;Santa Cruz;Santa Cruz;5;9;previaje 2
2022-11;Santa Cruz;Tierra del Fuego, Ant rtida e Islas del Atl ntico Sur;4;8;previaje 2
2022-11;Santa Fe;Buenos Aires;10;22;previaje 2
2022-11;Santa Fe;Chubut;8;24;previaje 2
2022-11;Santa Fe;Ciudad Aut¢noma de Buenos Aires;17;40;previaje 2
2022-11;Santa Fe;C¢rdoba;632;1209;previaje 2
2022-11;Santa Fe;Mendoza;130;267;previaje 2
2022-11;Santa Fe;Misiones;31;58;previaje 2
2022-11;Santa Fe;Neuqu‚n;8;21;previaje 2
2022-11;Santa Fe;R¡o Negro;109;208;previaje 2
2022-11;Santa Fe;Salta;5;16;previaje 2
2022-11;Santa Fe;San Luis;6;14;previaje 2
2022-11;Santa Fe;Santa Cruz;31;67;previaje 2
2022-11;Santa Fe;Tierra del Fuego, Ant rtida e Islas del Atl ntico Sur;23;59;previaje 2
2022-11;Santiago del Estero;R¡o Negro;3;5;previaje 2
2022-11;Tierra del Fuego, Ant rtida e Islas del Atl ntico Sur;Ciudad Aut¢noma de Buenos Aires;13;27;previaje 2
2022-11;Tierra del Fuego, Ant rtida e Islas del Atl ntico Sur;C¢rdoba;5;8;previaje 2
2022-11;Tierra del Fuego, Ant rtida e Islas del Atl ntico Sur;Misiones;3;7;previaje 2
2022-11;Tierra del Fuego, Ant rtida e Islas del Atl ntico Sur;Santa Cruz;5;12;previaje 2
2022-11;Tucum n;Buenos Aires;3;7;previaje 2
2022-11;Tucum n;Ciudad Aut¢noma de Buenos Aires;22;49;previaje 2
2022-11;Tucum n;R¡o Negro;7;24;previaje 2
2022-11;Tucum n;Santa Cruz;6;16;previaje 2
2022-11;Tucum n;Tierra del Fuego, Ant rtida e Islas del Atl ntico Sur;3;7;previaje 2
2022-12;Buenos Aires;Buenos Aires;85;230;previaje 2
2022-12;Buenos Aires;Chubut;3;7;previaje 2
2022-12;Buenos Aires;Ciudad Aut¢noma de Buenos Aires;4;8;previaje 2
2022-12;Buenos Aires;C¢rdoba;74;153;previaje 2
2022-12;Buenos Aires;Entre R¡os;22;50;previaje 2
2022-12;Buenos Aires;Jujuy;9;28;previaje 2
2022-12;Buenos Aires;Mendoza;16;50;previaje 2
2022-12;Buenos Aires;Misiones;29;82;previaje 2
2022-12;Buenos Aires;Neuqu‚n;6;13;previaje 2
2022-12;Buenos Aires;R¡o Negro;86;221;previaje 2
2022-12;Buenos Aires;Salta;8;25;previaje 2
2022-12;Buenos Aires;Santa Cruz;29;85;previaje 2
2022-12;Buenos Aires;Tierra del Fuego, Ant rtida e Islas del Atl ntico Sur;19;53;previaje 2
2022-12;Chaco;C¢rdoba;55;125;previaje 2
2022-12;Chubut;C¢rdoba;5;15;previaje 2
2022-12;Ciudad Aut¢noma de Buenos Aires;Buenos Aires;452;989;previaje 2
2022-12;Ciudad Aut¢noma de Buenos Aires;Chubut;8;18;previaje 2
2022-12;Ciudad Aut¢noma de Buenos Aires;Ciudad Aut¢noma de Buenos Aires;5;10;previaje 2
2022-12;Ciudad Aut¢noma de Buenos Aires;C¢rdoba;880;1710;previaje 2
2022-12;Ciudad Aut¢noma de Buenos Aires;Entre R¡os;70;159;previaje 2
2022-12;Ciudad Aut¢noma de Buenos Aires;Jujuy;7;10;previaje 2
2022-12;Ciudad Aut¢noma de Buenos Aires;Mendoza;39;93;previaje 2
2022-12;Ciudad Aut¢noma de Buenos Aires;Misiones;29;92;previaje 2
2022-12;Ciudad Aut¢noma de Buenos Aires;Neuqu‚n;9;20;previaje 2
2022-12;Ciudad Aut¢noma de Buenos Aires;R¡o Negro;64;162;previaje 2
2022-12;Ciudad Aut¢noma de Buenos Aires;Salta;11;24;previaje 2
2022-12;Ciudad Aut¢noma de Buenos Aires;Santa Cruz;11;30;previaje 2
2022-12;Ciudad Aut¢noma de Buenos Aires;Tierra del Fuego, Ant rtida e Islas del Atl ntico Sur;14;34;previaje 2
2022-12;Ciudad Aut¢noma de Buenos Aires;Tucum n;8;11;previaje 2
2022-12;C¢rdoba;Buenos Aires;25;49;previaje 2
2022-12;C¢rdoba;Ciudad Aut¢noma de Buenos Aires;6;12;previaje 2
2022-12;C¢rdoba;C¢rdoba;61;132;previaje 2
2022-12;C¢rdoba;Neuqu‚n;4;9;previaje 2
2022-12;C¢rdoba;R¡o Negro;1044;2776;previaje 2
2022-12;C¢rdoba;San Luis;3;6;previaje 2
2022-12;C¢rdoba;Tierra del Fuego, Ant rtida e Islas del Atl ntico Sur;5;14;previaje 2
2022-12;Corrientes;Buenos Aires;3;12;previaje 2
2022-12;Corrientes;C¢rdoba;20;42;previaje 2
2022-12;Entre R¡os;C¢rdoba;9;18;previaje 2
2022-12;Entre R¡os;Entre R¡os;6;13;previaje 2
2022-12;Formosa;C¢rdoba;7;15;previaje 2
2022-12;Jujuy;Buenos Aires;4;14;previaje 2
2022-12;Mendoza;Buenos Aires;11;21;previaje 2
2022-12;Mendoza;Ciudad Aut¢noma de Buenos Aires;7;11;previaje 2
2022-12;Mendoza;C¢rdoba;8;11;previaje 2
2022-12;Mendoza;R¡o Negro;58;114;previaje 2
2022-12;Neuqu‚n;Buenos Aires;3;6;previaje 2
2022-12;Neuqu‚n;Ciudad Aut¢noma de Buenos Aires;4;6;previaje 2
2022-12;Neuqu‚n;C¢rdoba;3;5;previaje 2
2022-12;Neuqu‚n;R¡o Negro;10;17;previaje 2
2022-12;R¡o Negro;Buenos Aires;17;45;previaje 2
2022-12;R¡o Negro;Chubut;11;19;previaje 2
2022-12;R¡o Negro;Ciudad Aut¢noma de Buenos Aires;9;20;previaje 2
2022-12;R¡o Negro;C¢rdoba;10;21;previaje 2
2022-12;R¡o Negro;R¡o Negro;24;51;previaje 2
2022-12;Salta;Ciudad Aut¢noma de Buenos Aires;6;7;previaje 2
2022-12;San Luis;C¢rdoba;5;9;previaje 2
2022-12;Santa Fe;Buenos Aires;4;12;previaje 2
2022-12;Santa Fe;Ciudad Aut¢noma de Buenos Aires;5;9;previaje 2
2022-12;Santa Fe;C¢rdoba;120;247;previaje 2
2022-12;Santa Fe;Mendoza;17;42;previaje 2
2022-12;Santa Fe;R¡o Negro;33;53;previaje 2
2022-12;Santa Fe;Santa Cruz;7;25;previaje 2
2022-12;Tucum n;Buenos Aires;4;12;previaje 2
2022-10;Buenos Aires;Buenos Aires;6822;22951;previaje 3
2022-10;Buenos Aires;Catamarca;674;1995;previaje 3
2022-10;Buenos Aires;Chaco;76;211;previaje 3
2022-10;Buenos Aires;Chubut;3898;12542;previaje 3
2022-10;Buenos Aires;Ciudad Aut¢noma de Buenos Aires;1849;5515;previaje 3
2022-10;Buenos Aires;C¢rdoba;3424;10747;previaje 3
2022-10;Buenos Aires;Corrientes;474;1498;previaje 3
2022-10;Buenos Aires;Entre R¡os;2046;6597;previaje 3
2022-10;Buenos Aires;Formosa;60;171;previaje 3
2022-10;Buenos Aires;Jujuy;2404;7723;previaje 3
2022-10;Buenos Aires;La Pampa;86;290;previaje 3
2022-10;Buenos Aires;La Rioja;801;2245;previaje 3
2022-10;Buenos Aires;Mendoza;4197;13026;previaje 3
2022-10;Buenos Aires;Misiones;5536;18991;previaje 3
2022-10;Buenos Aires;Neuqu‚n;1809;6045;previaje 3
2022-10;Buenos Aires;R¡o Negro;5163;16333;previaje 3
2022-10;Buenos Aires;Salta;5251;15952;previaje 3
2022-10;Buenos Aires;San Juan;623;1695;previaje 3
2022-10;Buenos Aires;San Luis;1280;3819;previaje 3
2022-10;Buenos Aires;Santa Cruz;3863;12150;previaje 3
2022-10;Buenos Aires;Santa Fe;403;1225;previaje 3
2022-10;Buenos Aires;Santiago del Estero;976;2881;previaje 3
2022-10;Buenos Aires;Tierra del Fuego, Ant rtida e Islas del Atl ntico Sur;3244;10072;previaje 3
2022-10;Buenos Aires;Tucum n;1206;3521;previaje 3
2022-10;Catamarca;Buenos Aires;39;122;previaje 3
2022-10;Catamarca;Catamarca;44;112;previaje 3
2022-10;Catamarca;Chubut;5;23;previaje 3
2022-10;Catamarca;Ciudad Aut¢noma de Buenos Aires;118;315;previaje 3
2022-10;Catamarca;C¢rdoba;53;155;previaje 3
2022-10;Catamarca;Jujuy;9;31;previaje 3
2022-10;Catamarca;La Rioja;3;10;previaje 3
2022-10;Catamarca;Mendoza;14;53;previaje 3
2022-10;Catamarca;Misiones;10;30;previaje 3
2022-10;Catamarca;R¡o Negro;12;44;previaje 3
2022-10;Catamarca;Salta;10;31;previaje 3
2022-10;Catamarca;San Juan;19;57;previaje 3
2022-10;Catamarca;Santa Fe;5;18;previaje 3
2022-10;Catamarca;Santiago del Estero;14;56;previaje 3
2022-10;Catamarca;Tierra del Fuego, Ant rtida e Islas del Atl ntico Sur;10;27;previaje 3
2022-10;Catamarca;Tucum n;15;53;previaje 3
2022-10;Chaco;Buenos Aires;114;333;previaje 3
2022-10;Chaco;Catamarca;5;15;previaje 3
2022-10;Chaco;Chaco;23;50;previaje 3
2022-10;Chaco;Chubut;99;349;previaje 3
2022-10;Chaco;Ciudad Aut¢noma de Buenos Aires;438;1356;previaje 3
2022-10;Chaco;C¢rdoba;126;413;previaje 3
2022-10;Chaco;Corrientes;28;101;previaje 3
2022-10;Chaco;Entre R¡os;11;43;previaje 3
2022-10;Chaco;Jujuy;34;116;previaje 3
2022-10;Chaco;La Pampa;3;11;previaje 3
2022-10;Chaco;Mendoza;220;1120;previaje 3
2022-10;Chaco;Misiones;52;183;previaje 3
2022-10;Chaco;Neuqu‚n;34;173;previaje 3
2022-10;Chaco;R¡o Negro;136;462;previaje 3
2022-10;Chaco;Salta;96;315;previaje 3
2022-10;Chaco;San Juan;6;17;previaje 3
2022-10;Chaco;San Luis;27;71;previaje 3
2022-10;Chaco;Santa Cruz;107;318;previaje 3
2022-10;Chaco;Santa Fe;16;48;previaje 3
2022-10;Chaco;Santiago del Estero;25;70;previaje 3
2022-10;Chaco;Tierra del Fuego, Ant rtida e Islas del Atl ntico Sur;199;640;previaje 3
2022-10;Chaco;Tucum n;9;32;previaje 3
2022-10;Chubut;Buenos Aires;226;637;previaje 3
2022-10;Chubut;Catamarca;5;16;previaje 3
2022-10;Chubut;Chaco;7;18;previaje 3
2022-10;Chubut;Chubut;346;1129;previaje 3
2022-10;Chubut;Ciudad Aut¢noma de Buenos Aires;689;1850;previaje 3
2022-10;Chubut;C¢rdoba;174;465;previaje 3
2022-10;Chubut;Corrientes;8;18;previaje 3
2022-10;Chubut;Entre R¡os;46;136;previaje 3
2022-10;Chubut;Jujuy;48;130;previaje 3
2022-10;Chubut;La Pampa;11;34;previaje 3
2022-10;Chubut;La Rioja;16;37;previaje 3
2022-10;Chubut;Mendoza;71;206;previaje 3
2022-10;Chubut;Misiones;118;354;previaje 3
2022-10;Chubut;Neuqu‚n;53;188;previaje 3
2022-10;Chubut;R¡o Negro;251;678;previaje 3
2022-10;Chubut;Salta;141;348;previaje 3
2022-10;Chubut;San Juan;29;80;previaje 3
2022-10;Chubut;San Luis;33;83;previaje 3
2022-10;Chubut;Santa Cruz;93;297;previaje 3
2022-10;Chubut;Santa Fe;19;50;previaje 3
2022-10;Chubut;Santiago del Estero;14;42;previaje 3
2022-10;Chubut;Tierra del Fuego, Ant rtida e Islas del Atl ntico Sur;96;265;previaje 3
2022-10;Chubut;Tucum n;20;48;previaje 3
2022-10;Ciudad Aut¢noma de Buenos Aires;Buenos Aires;4482;14224;previaje 3
2022-10;Ciudad Aut¢noma de Buenos Aires;Catamarca;465;1331;previaje 3
2022-10;Ciudad Aut¢noma de Buenos Aires;Chaco;111;269;previaje 3
2022-10;Ciudad Aut¢noma de Buenos Aires;Chubut;2686;8612;previaje 3
2022-10;Ciudad Aut¢noma de Buenos Aires;Ciudad Aut¢noma de Buenos Aires;572;1704;previaje 3
2022-10;Ciudad Aut¢noma de Buenos Aires;C¢rdoba;2128;6063;previaje 3
2022-10;Ciudad Aut¢noma de Buenos Aires;Corrientes;414;1220;previaje 3
2022-10;Ciudad Aut¢noma de Buenos Aires;Entre R¡os;969;3090;previaje 3
2022-10;Ciudad Aut¢noma de Buenos Aires;Formosa;50;131;previaje 3
2022-10;Ciudad Aut¢noma de Buenos Aires;Jujuy;1825;5443;previaje 3
2022-10;Ciudad Aut¢noma de Buenos Aires;La Pampa;59;160;previaje 3
2022-10;Ciudad Aut¢noma de Buenos Aires;La Rioja;403;1195;previaje 3
2022-10;Ciudad Aut¢noma de Buenos Aires;Mendoza;3162;9439;previaje 3
2022-10;Ciudad Aut¢noma de Buenos Aires;Misiones;3617;12600;previaje 3
2022-10;Ciudad Aut¢noma de Buenos Aires;Neuqu‚n;1307;3919;previaje 3
2022-10;Ciudad Aut¢noma de Buenos Aires;R¡o Negro;3339;10404;previaje 3
2022-10;Ciudad Aut¢noma de Buenos Aires;Salta;3193;9837;previaje 3
2022-10;Ciudad Aut¢noma de Buenos Aires;San Juan;421;1204;previaje 3
2022-10;Ciudad Aut¢noma de Buenos Aires;San Luis;476;1403;previaje 3
2022-10;Ciudad Aut¢noma de Buenos Aires;Santa Cruz;2764;8466;previaje 3
2022-10;Ciudad Aut¢noma de Buenos Aires;Santa Fe;376;1071;previaje 3
2022-10;Ciudad Aut¢noma de Buenos Aires;Santiago del Estero;384;1121;previaje 3
2022-10;Ciudad Aut¢noma de Buenos Aires;Tierra del Fuego, Ant rtida e Islas del Atl ntico Sur;2163;6498;previaje 3
2022-10;Ciudad Aut¢noma de Buenos Aires;Tucum n;754;2113;previaje 3
2022-10;C¢rdoba;Buenos Aires;1042;3057;previaje 3
2022-10;C¢rdoba;Catamarca;222;568;previaje 3
2022-10;C¢rdoba;Chaco;23;57;previaje 3
2022-10;C¢rdoba;Chubut;1834;4957;previaje 3
2022-10;C¢rdoba;Ciudad Aut¢noma de Buenos Aires;3305;9500;previaje 3
2022-10;C¢rdoba;C¢rdoba;1578;5533;previaje 3
2022-10;C¢rdoba;Corrientes;122;359;previaje 3
2022-10;C¢rdoba;Entre R¡os;183;585;previaje 3
2022-10;C¢rdoba;Formosa;10;23;previaje 3
2022-10;C¢rdoba;Jujuy;438;1282;previaje 3
2022-10;C¢rdoba;La Pampa;21;66;previaje 3
2022-10;C¢rdoba;La Rioja;259;757;previaje 3
2022-10;C¢rdoba;Mendoza;1180;3306;previaje 3
2022-10;C¢rdoba;Misiones;1189;3675;previaje 3
2022-10;C¢rdoba;Neuqu‚n;421;1304;previaje 3
2022-10;C¢rdoba;R¡o Negro;1812;5215;previaje 3
2022-10;C¢rdoba;Salta;965;2796;previaje 3
2022-10;C¢rdoba;San Juan;92;289;previaje 3
2022-10;C¢rdoba;San Luis;303;924;previaje 3
2022-10;C¢rdoba;Santa Cruz;1284;3653;previaje 3
2022-10;C¢rdoba;Santa Fe;124;353;previaje 3
